t1_id,t1_reuses,reuse_t1_t2,t1_length,coverage_t1_t2,t1_work_id,t1_estc_id,t2_id,t2_reuses,reuse_t2_t1,t2_length,coverage_t2_t1,t2_work_id,t2_estc_id
214614,1,86,457194,0.018810395586993708,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,55055,1,88,625449,0.014069892189451098,87677-lackingtons catalogue for 1784 consisting of about thirty thousand volumes whole selling by j lackington,T37453
214614,1,109,457194,0.023841082778864115,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,1990,1,106,436888,0.024262511215689148,48712-a new catalogue of curious and valuable collection of books both english and french consisting of several thousand volumes,T194889
214614,1,99,457194,0.02165382747805089,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,57580,1,101,677439,0.014909091445871879,315-catilina,T131422
214614,1,151,457194,0.033027555042279645,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,1084,1,149,2134032,0.006982088366060116,X-the monthly catalogue,P2165
214614,1,145,457194,0.03171520186179171,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,43955,1,150,554823,0.02703564920704441,122105-lunns catalogue for 1792 comprehending assemblage of many thousand valuable and useful books in every branch of learning particularly very large and excellent collection of greek and roman classics whole forming general collection in various langua,T231009
214614,1,83,457194,0.018154218996749738,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,34666,1,84,265137,0.03168173434865749,51335-honey-suckle consisting of original poems epigrams songs tales odes and translations by society of gentlemen among many other pieces containd in this volume are following proper time for love or nothing out of season,T140662
214614,1,152,457194,0.03324628057236097,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,1133,2,273,590042,0.046267892794072285,X-the monthly catalogue,P2165
214614,1,136,457194,0.02974667209105981,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,153210,1,126,531306,0.02371514720330657,56347-eight discourses on several subjects with four sermons on imitation of christ,T127944
214614,1,136,457194,0.02974667209105981,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,44475,1,127,583663,0.021759131553653395,10612-sermons preached on several occasions with two discourses of conscience,T127938
238127,1,179,349504,0.051215436733199046,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,71036,1,171,428903,0.03986915456408559,9103-le guide des etrangers ou le compagnon necessaire and instructif letranger and au naturel du pays en faisant le tour des villes des londres et de westminstre,T56045
238127,1,121,349504,0.03462049075260941,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,42109,1,131,458102,0.028596251489842874,1052-characteristicks of men manners opinions times,T66627
238127,1,149,349504,0.0426318439846182,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,41272,1,137,5019382,0.002729419677561899,199-royal dictionary,T153374
238127,1,128,349504,0.03662332906061161,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,101015,1,121,110274,0.10972668081324699,157970-a dialogue on want of respect due to age by right honourable edward earl of clarendon lord high chancellor of england,T128224
238127,1,179,349504,0.051215436733199046,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,70998,1,174,395909,0.043949493444200564,9103-le guide des etrangers ou le compagnon necessaire and instructif letranger and au naturel du pays en faisant le tour des villes des londres et de westminstre,T56046
238127,1,119,349504,0.03404825123603736,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,63621,1,111,5490563,0.0020216506030438044,199-royal dictionary,T114011
238127,1,122,349504,0.03490661051089544,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,110393,1,114,5424963,0.0021013968205866105,199-royal dictionary,T81518
238127,1,122,349504,0.03490661051089544,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,63623,1,121,10020982,0.001207466493802703,199-royal dictionary,T132552
238127,1,130,349504,0.03719556857718367,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,1323,1,123,1188819,0.010346402606284052,196656-an alphabetical catalogue of books and pamphlets in english french and latin belonging to circulating library in crane-court sold according to annexed plan to limited number of subscribers for one guinea each towards purchase and one shilling quart,T121489
238127,1,149,349504,0.0426318439846182,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,145271,1,140,5527223,0.002532917524767863,199-royal dictionary,T222911
238127,1,122,349504,0.03490661051089544,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,41283,1,111,5351994,0.0020739933564947943,199-royal dictionary,T114199
238127,1,127,349504,0.036337209302325583,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,42123,1,142,467188,0.0303946163000762,1052-characteristicks of men manners opinions times,T163859
238127,1,134,349504,0.038340047610327777,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,65772,1,135,219220,0.06158197244776936,8935-saggio sopra la pittura,T167951
238127,1,76,349504,0.021745101629738143,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,207137,1,73,534159,0.013666342793063488,139237-nouvelle introduction la geographie moderne en deux parties la premiere contient un abrege dastronomie and un traite de lusage des globes la seconde une connoissance succinte de toutes les parties de la terre and de leau par j palairet,T94070
238127,1,128,349504,0.03662332906061161,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,1062,1,119,1027022,0.011586898820083697,X-the monthly catalogue,P2165
238127,1,121,349504,0.03462049075260941,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,266570,1,115,33356,0.3447655594195947,5651-previous question with regard to religion,T60625
238127,1,154,349504,0.044062442776048344,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,191352,1,146,357263,0.04086625259262784,X-le theatre anglois,T161179
238127,1,111,349504,0.03175929316974913,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,110392,1,108,9029783,0.0011960420311318666,199-royal dictionary,T193888
238128,1,86,415794,0.020683319143614386,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,60817,1,100,94317,0.10602542489689029,122251-doctrine of trinity as usually explained inconsistent with scripture and reason and pernicious consequences that attend such misrepresentations of christianity set forth,T25550
238128,1,129,415794,0.031024978715421578,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,88244,1,128,NA,NA,1198-comoediae,R34652
238128,1,130,415794,0.03126548242639384,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,88438,1,129,NA,NA,152582-a discours apologetical wherein lilies lewd and lowd lies in his merlin or pasqil for yeer 1654,R202124
238128,1,97,415794,0.023328859964309247,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,15444,1,99,4901360,0.0020198475525160364,2219-whole works of reverend mr,T149468
238128,1,129,415794,0.031024978715421578,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,88239,1,132,175176,0.07535278805315797,551-publii terentii afri comoediae,T137043
238128,1,96,415794,0.023088356253336988,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,22044,1,114,712669,0.015996205812235414,X-the spectator[.,T177422
238128,1,86,415794,0.020683319143614386,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,7341,1,86,386524,0.02224958864132628,X-the works of the english poets,T152606
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,73797,1,73,941287,0.007755339232348901,1495-satirae,N50114
238128,1,72,415794,0.017316267190002742,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59089,1,77,NA,NA,49487-english gentleman containing sundry excellent rules or exquisite observations tending to direction of every gentleman of selecter ranke and qualitie how to demeane or accommodate himselfe in manage of publike or private affaires,S104636
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59100,1,72,NA,NA,X-the complaint of the poor,R20730
238128,1,81,415794,0.019480800588753084,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,89123,1,90,745013,0.012080326115114769,709-essais,T122383
238128,1,129,415794,0.031024978715421578,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,47198,1,129,397200,0.0324773413897281,551-publii terentii afri comoediae,T216969
238128,1,77,415794,0.01851878574486404,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,34063,1,80,1531231,0.005224554623045119,X-supplement to the edition of shakspeare's plays published in 1778 by samuel johnson and george steevens. in two volumes. containing,T98170
238128,1,86,415794,0.020683319143614386,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,97152,1,85,206148,0.04123251256378912,812-poems,T13911
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,1839,1,73,545639,0.01337880906606749,9157-essais sur divers sujets de litterature et de morale,T183354
238128,1,80,415794,0.019240296877780824,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59065,1,86,114902,0.07484639083740928,41156-a charge given by right father in god robert ld bishop of peterborough at primary visitation of his diocese in year 1730,T200744
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59122,1,73,NA,NA,5108-lanthorne and candle light,S109511
238128,1,70,415794,0.016835259768058223,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59103,1,72,NA,NA,pNuLl_,NA
238128,1,129,415794,0.031024978715421578,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,88248,1,136,425258,0.031980585903145856,725-p terentii afri comoediae,T170283
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59097,1,74,NA,NA,170073-mutatus polemo horrible strategems of jesuits lately practised in england during civil-wars and now discovered by reclaimed romanist imployed before as workman of mission from his holiness,R23105
238128,1,106,415794,0.02549339336305959,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,2239,1,112,794139,0.014103324480978771,X-medulla poetarum romanorum,T89685
238128,1,84,415794,0.020202311721669867,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,38892,1,83,436533,0.019013453736601814,X-miscellanea aurea,T117537
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,20299,1,74,885076,0.00836086392580976,23410-a discourse concerning religious observation of lords day both doctrinal and practical in two parts,N576
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59126,1,72,NA,NA,3636-de optimo senatore,R10030
238128,1,126,415794,0.0303034675825048,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,8836,1,139,375545,0.03701287462221572,X-a collection of poems in six volumes. by several hands,N44374
238128,1,77,415794,0.01851878574486404,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,22986,1,78,NA,NA,123892-clavis mystica key opening divers difficult and mysterious texts of holy scripture handled in seventy sermons preached at solemn and most celebrious assemblies upon speciall occasions in england and france,S121363
238128,1,81,415794,0.019480800588753084,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59087,1,81,NA,NA,147739-a practical and polemical commentary or exposition on whole fifteenth psalm,R18318
238128,1,76,415794,0.01827828203389178,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59125,1,78,NA,NA,75162-some reflections on book called golden age directed to bookseller in new-inn in witch-street without temple-bar for r,R219888
238128,1,72,415794,0.017316267190002742,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,22052,1,75,718846,0.010433389070816281,X-the spectator,T177413
238128,1,85,415794,0.020442815432642127,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,294315,1,85,69152,0.1229176307265155,1995-worth of penny or caution to keep money with causes of scarcity and misery of want thereof,T95873
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59114,1,75,NA,NA,22594-a treatise of direction how to travell safely and profitably into forraigne countries,R235524
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59114,1,75,NA,NA,22594-a treatise of direction how to travell safely and profitably into forraigne countries,R3203
238128,1,85,415794,0.020442815432642127,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,140770,1,88,16730,0.5260011954572624,5589-london poem in imitation of third satire of juvenal,T41124
238128,1,81,415794,0.019480800588753084,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,47191,1,96,607317,0.01580723082014829,709-essais,N31303
238128,1,70,415794,0.016835259768058223,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,8827,1,72,372186,0.019345166126614112,X-a collection of poems in six volumes. by several hands,T101653
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,35594,1,71,687710,0.010324119178141949,X-the spectator,N24117
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,32781,1,72,255597,0.028169344710618667,4058-posthumous works of celebrated genius,T128691
238128,1,104,415794,0.02501238594111507,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,8762,1,113,227672,0.04963280508802136,"X-the mottoes of the spectators, tatlers, and guardians, translated into english",T98536
238128,1,82,415794,0.019721304299725344,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,104098,1,83,102222,0.08119582868658409,68404-three lectures on muscular motion read before royal society in year mdccxxxviii as appointed by will of lady sadleir pursuant to design of her first husband william croone m,N14306
238128,1,131,415794,0.0315059861373661,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59133,1,127,NA,NA,10285-defence of poetry,S119205
238128,1,98,415794,0.023569363675281507,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,88159,1,107,76170,0.14047525272416964,43527-life of mr john gay author of beggars-opera,T72147
238128,1,77,415794,0.01851878574486404,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,4079,1,82,1460950,0.005612786200759779,1433-plays of william shakspeare,T138853
238128,1,102,415794,0.024531378519170553,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59115,1,98,NA,NA,20628-reflexions sur ce que lon appelle bonheur et malheur en matière de loteries et sur le bon usage quon en peut faire,R17929
238128,1,116,415794,0.027898430472782194,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,47207,1,116,NA,NA,125247-selections 1648,R11151
238128,1,128,415794,0.030784475004449318,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,38960,1,127,531766,0.02388268524125273,5920-terences comedies translated into english prose,T137480
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,35554,1,74,688377,0.010749923370478675,X-the spectator. .,T98542
238128,1,84,415794,0.020202311721669867,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,110941,1,88,202964,0.04335744269919789,88246-poems on several occasions in two parts,T126610
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,104881,1,74,503131,0.014707899135612792,9157-essais sur divers sujets de litterature et de morale,T183355
238128,1,80,415794,0.019240296877780824,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,158236,1,85,112574,0.07550588945937783,41156-a charge given by right father in god robert ld bishop of peterborough at primary visitation of his diocese in year 1730,T145215
238128,1,77,415794,0.01851878574486404,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,5165,1,80,1207024,0.006627871525338353,110-plays romeo and juliet,T33036
238128,1,86,415794,0.020683319143614386,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,98343,1,87,197106,0.04413868679796658,812-poems,T13901
238128,1,111,415794,0.02669591191792089,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,66340,1,111,342176,0.032439446366782004,5920-terences comedies translated into english prose,T137479
238128,1,82,415794,0.019721304299725344,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,32719,1,82,NA,NA,129343-wicked mans plot defeated or wicked man laughed out of countenance as it was represented in sermon preached in st,R28339
238128,2,281,415794,0.06758154278320515,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,124655,2,300,553104,0.054239347392172184,25602-analyse raisonnee de bayle ou abrege methodique de ses ouvrages particulierement de son dictionnaire historique et critique dont les remarques ont ete fondues dans le texte pour former un corps instructif and agreable de lectures suivies,T144350
238128,1,86,415794,0.020683319143614386,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,97151,1,88,203490,0.0432453683227677,8764-poetical works of john gay,T13742
238128,2,218,415794,0.052429808991952744,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,164919,2,215,532537,0.04037278160954075,25602-analyse raisonnee de bayle ou abrege methodique de ses ouvrages particulierement de son dictionnaire historique et critique dont les remarques ont ete fondues dans le texte pour former un corps instructif and agreable de lectures suivies,T144350
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59095,1,74,NA,NA,143023-truth vindicated against sacriledge atheism and prophaneness and likewise against common invaders of rights of kings and demonstrating vanity of man in general,R222610
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59086,1,74,NA,NA,pNuLl_,NA
238128,1,77,415794,0.01851878574486404,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,1049,1,80,925590,0.008643135729642714,1433-plays of william shakspeare,T138592
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59117,1,74,NA,NA,104065-a commentary or exposition upon xii minor prophets wherein text is explained some controversies are discussed sundry cases of conscience are cleared and many remarkable matters hinted that had by former interpreters been pretermitted,R15203
238128,1,96,415794,0.023088356253336988,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59120,1,90,NA,NA,pNuLl_,NA
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,58370,1,73,1759828,0.004148132658418891,4184-travels through holland germany switzerland but especially italy,T110014
238128,1,93,415794,0.02236684512042021,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,98344,1,105,200190,0.052450172336280534,812-poems,T13909
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,12758,1,73,NA,NA,71874-lusus poeticus latino-anglicanus in usum scholarum or more eminent sayings of latin poets collected and for service of youth in that ancient exercise commonly called capping of verses alphabetically digested and for greater benefit of young beginner,R8888
238128,1,89,415794,0.02140483027653117,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59091,1,88,NA,NA,40456-method of grace in bringing home eternal redemption contrived by father and accomplished by son through effectual application of spirit unto gods elect being second part of gospel redemption wherein great mysterie of our union and communion with chr,R20432
238128,1,81,415794,0.019480800588753084,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,89665,1,82,767985,0.010677291874190252,3318-workes of benjamin ionson,T83079
238128,1,100,415794,0.02405037109722603,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,32755,1,112,197516,0.056704266996091456,812-poems,T13903
238128,1,72,415794,0.017316267190002742,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,6934,1,74,226705,0.0326415385633312,X-bell's classical arrangement of fugitive poetry,T99709
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,5845,1,77,687247,0.011204123117307169,110-plays romeo and juliet,T31399
238128,1,129,415794,0.031024978715421578,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,88241,1,127,380464,0.033380293536313554,49443-terentii comoediae ad fidem optimarum editionum expressae,T137485
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,58371,1,73,1765732,0.004134262730697524,4184-travels through holland germany switzerland but especially italy,T129843
238128,1,86,415794,0.020683319143614386,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,97147,1,90,196584,0.045781955805152,812-poems,T13897
238128,1,86,415794,0.020683319143614386,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,7376,1,87,414759,0.020976036686364854,812-poems,T13900
238128,1,133,415794,0.031986993559310624,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59142,1,135,NA,NA,15709-speculum crape-gownorum,R20961
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59085,1,74,NA,NA,X-kaina kai palaia,R16985
238128,1,106,415794,0.02549339336305959,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,35654,1,117,691045,0.016930880043991348,X-the spectator. .,T175930
238128,1,77,415794,0.01851878574486404,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,4859,1,78,1551308,0.0050280150685743895,X-the methodist magazine,P1772
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,11357,1,74,291868,0.025353927117738154,679-works of laurence stern a,N25761
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,36317,1,74,740128,0.00999827056941502,85-satirae,T190499
238128,1,129,415794,0.031024978715421578,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,19947,1,132,394818,0.03343312614926371,49443-terentii comoediae ad fidem optimarum editionum expressae,T216957
238128,1,106,415794,0.02549339336305959,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,35546,1,114,687201,0.016589032903037104,X-the spectator,T97953
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59107,1,74,NA,NA,197695-looke not upon me or churches request under sequestration presented in sermon to all that pretend love to sion by e,R35533
238128,1,71,415794,0.017075763479030483,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59124,1,73,NA,NA,93854-kaloz telonesantai or excise-man shewing excellency of his profession how and in what it precedes all others felicity he enjoys pleasures as well as qualifications that inevitably attend him notwithstanding opprobrious calunmies of most inveterate d,R218302
238128,1,88,415794,0.021164326565558906,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59128,1,89,NA,NA,98350-may it please your lordship having formerly discourst amongst crowd of arguments which have been vented since knowledg of peace,R6411
238128,1,79,415794,0.018999793166808564,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,6463,1,77,NA,NA,4935-a treatise of passions and faculties of soul of man with several dignities and corruptions thereunto belonging,S115887
238128,1,72,415794,0.017316267190002742,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59127,1,76,NA,NA,10285-defence of poetry,S111043
238128,1,81,415794,0.019480800588753084,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,59116,1,82,NA,NA,pNuLl_,NA
238128,1,83,415794,0.019961808010697604,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,30726,1,84,NA,NA,"X-funerals of a right reuerend father in god patrick forbes of corse, bishop of aberdfne [sic",S102430
238128,1,77,415794,0.01851878574486404,36870-la fable des abeilles ou les fripons devenus honnetes gens avec le commentaire traduit de langlois sur la sixième edition,T100825,17537,1,80,NA,NA,"X-justice vindicated from the false fucus put upon it, by thomas white gent. mr. thomas hobbs, and hugo grotius",R38818
